Customer_ID,Monetary_Score,Behaviour_Score,Credit_Avail_Score,Score_weighted_50_35_15,Score_weighted_40_40_20,Score_weighted_40_35_25
CUS_0x75fb,26.75,44.75,33.0,169.9375,176.00000000000003,173.0625
CUS_0x75fd,29.5,52.375,39.0,194.65625,202.75,199.40625
CUS_0x75ff,21.0,33.75,12.0,120.5625,121.5,116.0625
CUS_0x760a,23.5,34.375,22.0,135.40625,137.75,134.65625
CUS_0x760c,24.125,52.25,46.0,186.25,198.75,197.1875
CUS_0x7611,21.25,30.125,40.0,135.84375,142.75,145.21875
CUS_0x761b,22.375,42.375,35.0,156.34375,164.5,162.65625
CUS_0x761f,32.125,54.0,44.0,207.8125,216.25,213.75
CUS_0x7620,25.375,40.625,29.0,156.28125,161.0,158.09375
CUS_0x7622,24.375,50.5,39.0,178.5625,188.75,185.875
CUS_0x7623,27.0,48.875,37.0,180.78125,188.75,185.78125
CUS_0x7633,25.375,41.5,34.0,161.5625,167.75,165.875
CUS_0x763a,24.25,37.875,39.0,156.15625,163.25,163.53125
CUS_0x763c,31.625,43.5,42.0,186.6875,192.25,191.875
CUS_0x7640,25.625,51.625,38.0,182.90625,192.5,189.09375
CUS_0x7641,21.25,38.5,23.0,137.75,142.5,138.625
CUS_0x764f,23.875,54.0,37.0,181.9375,192.75,188.5
CUS_0x765,23.875,38.5,34.0,152.5625,158.75,157.625
CUS_0x7651,23.625,36.75,27.0,143.625,147.75,145.3125
CUS_0x7656,25.0,27.375,24.0,128.40625,128.75,127.90625
CUS_0x7659,26.25,53.0,43.0,190.625,201.5,199.0
CUS_0x765b,22.125,55.25,48.0,188.0,202.75,200.9375
CUS_0x7666,21.0,39.75,37.0,149.8125,158.5,157.8125
CUS_0x766b,21.0,52.125,46.0,178.21875,192.25,190.71875
CUS_0x7670,27.375,50.625,40.0,187.03125,196.0,193.34375
CUS_0x7671,26.375,45.875,29.0,167.96875,173.5,169.28125
CUS_0x7672,24.375,41.75,38.0,162.5,170.25,169.3125
CUS_0x7677,21.375,41.625,32.0,150.28125,158.0,155.59375
CUS_0x767f,23.875,37.375,21.0,140.84375,143.5,139.40625
CUS_0x768c,23.75,36.875,23.0,141.15625,144.25,140.78125
CUS_0x7693,24.0,30.5,26.0,132.875,135.0,133.875
CUS_0x7694,26.25,32.875,27.0,143.40625,145.25,143.78125
CUS_0x7698,25.375,42.625,40.0,168.03125,176.0,175.34375
CUS_0x7699,24.125,49.875,47.0,182.84375,195.0,194.28125
CUS_0x769a,24.125,51.375,45.0,183.96875,196.0,194.40625
CUS_0x769d,24.0,30.625,27.0,133.84375,136.25,135.34375
CUS_0x76a6,24.5,44.25,36.0,165.6875,173.5,171.4375
CUS_0x76a9,23.625,33.5,19.0,131.9375,133.25,129.625
CUS_0x76ad,25.875,38.125,35.0,157.65625,163.0,162.21875
CUS_0x76af,29.5,45.5,32.0,177.375,182.0,178.625
CUS_0x76b,22.0,43.0,33.0,155.0,163.0,160.5
CUS_0x76b0,22.125,36.625,16.0,131.40625,133.5,128.34375
CUS_0x76b8,21.25,55.75,46.0,185.1875,200.0,197.5625
CUS_0x76bc,24.625,62.375,46.0,205.21875,220.00000000000003,215.90625
CUS_0x76c1,24.0,39.0,33.0,153.0,159.0,157.5
CUS_0x76c2,24.25,47.875,37.0,172.15625,181.25000000000003,178.53125
CUS_0x76c4,27.25,41.625,28.0,161.96875,165.75,162.34375
CUS_0x76ca,21.625,49.625,46.0,175.40625,188.5,187.59375
CUS_0x76cf,30.0,34.5,30.0,157.875,159.0,157.875
CUS_0x76d0,26.125,55.0,41.0,192.3125,203.25,199.75
CUS_0x76d1,24.875,58.375,47.0,199.59375,213.5,210.65625
CUS_0x76d4,24.75,57.5,39.0,191.75,203.5,198.875
CUS_0x76dc,26.75,55.875,45.0,198.40625,210.25,207.53125
CUS_0x76df,24.625,55.875,40.0,189.34375,201.0,197.03125
CUS_0x76e2,24.0,37.125,34.0,150.46875,156.25,155.46875
CUS_0x76e7,25.0,36.75,23.0,144.0625,146.5,143.0625
CUS_0x76ed,39.75,56.25,47.0,233.0625,239.0,236.6875
CUS_0x76f6,21.0,55.75,47.0,185.3125,200.5,198.3125
CUS_0x76fb,25.125,41.25,34.0,160.5,166.75,164.9375
CUS_0x76fc,23.625,50.25,33.0,171.75,180.75,176.4375
CUS_0x770,20.875,33.5,15.0,122.0625,123.75,119.125
CUS_0x7701,24.625,52.25,45.0,186.75,198.75000000000003,196.9375
CUS_0x7703,28.875,58.5,34.0,200.0625,208.75,202.625
CUS_0x770a,22.0,41.375,32.0,151.40625,158.75,156.40625
CUS_0x7711,25.0,46.0,47.0,178.25,189.0,189.25
CUS_0x7712,23.875,36.0,26.0,142.1875,145.75,143.25
CUS_0x7716,24.75,37.25,17.0,139.8125,141.0,135.9375
CUS_0x771d,21.5,41.125,27.0,145.96875,152.25,148.71875
CUS_0x771e,26.375,39.5,37.0,162.8125,168.75,168.125
CUS_0x7720,25.375,32.875,27.0,141.21875,143.5,142.03125
CUS_0x7721,23.625,36.5,24.0,140.9375,144.25,141.125
CUS_0x773,24.75,42.875,35.0,163.15625,170.25,168.28125
CUS_0x7736,28.375,35.125,22.0,148.90625,149.0,145.71875
CUS_0x7738,24.75,51.75,44.0,185.4375,197.0,195.0625
CUS_0x774,23.75,56.25,45.0,191.5625,205.0,202.1875
CUS_0x7740,25.0,28.25,19.0,126.1875,125.5,123.1875
CUS_0x7741,21.0,34.5,26.0,132.375,137.0,134.875
CUS_0x7745,21.625,47.0,42.0,167.8125,179.25,178.0
CUS_0x7749,24.875,37.0,27.0,147.1875,150.75,148.25
CUS_0x7751,23.5,55.125,42.0,186.71875,199.25,195.96875
CUS_0x7753,20.875,52.25,36.0,170.625,182.25,178.1875
CUS_0x7755,26.375,45.625,46.0,180.28125,190.0,190.09375
CUS_0x7756,24.375,43.75,43.0,169.75,179.25,179.0625
CUS_0x775a,23.625,55.375,47.0,191.21875,205.00000000000003,202.90625
CUS_0x775d,25.75,55.625,43.0,193.96875,205.75,202.59375
CUS_0x7765,28.0,56.875,44.0,202.53125,213.75,210.53125
CUS_0x7766,23.5,58.875,43.0,194.03125,207.75,203.78125
CUS_0x7767,25.75,40.875,32.0,159.90625,165.25,163.03125
CUS_0x7768,20.875,53.375,44.0,178.59375,192.5,190.15625
CUS_0x776d,21.5,43.75,33.0,155.0625,163.5,160.8125
CUS_0x777b,21.25,38.75,34.0,146.4375,154.0,152.8125
CUS_0x7789,30.25,54.625,46.0,205.71875,215.75,213.59375
CUS_0x778a,25.5,45.0,46.0,177.0,187.0,187.25
CUS_0x778b,21.875,51.25,39.0,173.625,185.25,182.1875
CUS_0x778e,23.25,31.875,22.0,130.40625,132.25,129.78125
CUS_0x779,24.25,37.5,36.0,153.25,159.5,159.125
CUS_0x7793,24.875,42.625,45.0,170.53125,180.0,180.59375
CUS_0x7799,26.75,45.125,36.0,172.84375,179.75,177.46875
CUS_0x77a2,26.25,44.625,40.0,173.71875,181.75,180.59375
CUS_0x77ac,25.0,44.375,44.0,173.15625,182.75,182.65625
CUS_0x77ad,25.625,45.875,39.0,173.59375,182.0,180.28125
CUS_0x77b3,22.0,41.0,34.0,152.25,160.0,158.25
CUS_0x77b5,24.0,57.125,46.0,194.46875,208.25,205.46875
CUS_0x77b6,25.125,47.625,46.0,180.65625,191.5,191.09375
CUS_0x77b7,21.25,34.5,24.0,131.5,135.5,132.875
CUS_0x77bf,23.5,54.75,47.0,189.8125,203.5,201.5625
CUS_0x77c,24.0,54.5,46.0,189.875,203.0,200.875
CUS_0x77ca,24.375,38.375,29.0,149.84375,154.5,152.15625
CUS_0x77d1,22.375,44.375,45.0,167.34375,178.5,178.65625
CUS_0x77da,23.875,41.25,26.0,151.375,156.25,152.4375
CUS_0x77de,25.75,33.375,39.0,152.03125,157.25,158.65625
CUS_0x77e2,20.875,40.875,27.0,143.96875,150.5,147.03125
CUS_0x77ec,29.25,34.0,28.0,153.625,154.5,153.0
CUS_0x77f6,22.0,43.375,28.0,151.90625,158.75,154.90625
CUS_0x77f8,23.875,48.25,36.0,171.125,180.25,177.1875
CUS_0x77fa,19.125,38.25,27.0,135.0,141.75,138.9375
CUS_0x77fc,25.75,43.375,41.0,171.03125,179.25,178.65625
CUS_0x77fe,36.0,58.125,45.0,225.46875,233.25,229.96875
CUS_0x77ff,24.0,33.25,21.0,133.9375,135.5,132.4375
CUS_0x7801,23.875,53.75,45.0,187.5,200.25,198.0625
CUS_0x7803,25.375,45.875,47.0,178.96875,189.5,189.78125
CUS_0x7806,21.0,59.625,46.0,191.34375,207.25,203.84375
CUS_0x7808,26.5,28.625,30.0,138.84375,140.25,140.59375
CUS_0x780c,24.0,37.0,19.0,139.0,141.0,136.5
CUS_0x7812,22.25,51.75,47.0,181.4375,195.0,193.8125
CUS_0x7813,23.5,34.0,27.0,138.5,142.0,140.25
CUS_0x781a,24.375,55.375,44.0,190.84375,203.5,200.65625
CUS_0x7820,20.5,39.75,19.0,135.0625,139.5,134.3125
CUS_0x7830,25.25,43.875,36.0,166.90625,174.25,172.28125
CUS_0x7833,21.625,55.875,47.0,187.09375,202.0,199.78125
CUS_0x7837,23.375,30.0,26.0,130.4375,132.75,131.75
CUS_0x783b,27.125,43.5,36.0,170.9375,177.25000000000003,175.375
CUS_0x783f,25.25,38.5,26.0,150.0,153.5,150.375
CUS_0x784,29.375,40.875,40.0,174.96875,180.5,180.28125
CUS_0x7840,24.75,39.625,46.0,165.71875,174.75,176.34375
CUS_0x7843,23.875,44.125,36.0,163.90625,172.0,169.96875
CUS_0x7846,24.0,44.125,33.0,161.96875,169.25000000000003,166.46875
CUS_0x7848,25.875,45.875,43.0,177.21875,186.5,185.78125
CUS_0x785,23.75,36.0,37.0,150.125,156.5,156.75
CUS_0x7853,24.5,35.875,27.0,144.28125,147.75,145.53125
CUS_0x785f,22.0,54.5,49.0,187.125,202.0,200.625
CUS_0x786,31.25,39.75,36.0,174.6875,178.0,177.0625
CUS_0x7863,23.75,41.5,25.0,150.75,155.5,151.375
CUS_0x7869,21.375,49.625,39.0,169.53125,181.0,178.34375
CUS_0x786d,24.25,54.5,46.0,190.5,203.5,201.375
CUS_0x786e,35.875,54.625,43.0,217.53125,224.0,221.09375
CUS_0x7871,21.875,55.625,46.0,186.53125,201.0,198.59375
CUS_0x7872,24.125,34.375,22.0,136.96875,139.0,135.90625
CUS_0x7874,30.0,42.25,24.0,166.9375,168.5,163.9375
CUS_0x7877,24.25,30.625,40.0,144.21875,149.75,152.09375
CUS_0x7878,25.25,54.75,42.0,190.4375,202.00000000000003,198.8125
CUS_0x7879,23.75,52.375,47.0,186.28125,199.25,197.90625
CUS_0x787b,24.0,37.5,26.0,145.125,149.0,146.125
CUS_0x787f,25.625,53.25,36.0,184.25,193.75,189.4375
CUS_0x7884,21.0,39.875,29.0,144.03125,150.75,148.03125
CUS_0x7888,23.625,52.625,37.0,178.90625,189.5,185.59375
CUS_0x788a,24.75,41.5,39.0,163.75,171.5,170.875
CUS_0x788b,39.875,43.625,47.0,211.28125,214.0,214.84375
CUS_0x789,25.625,35.125,26.0,145.03125,147.5,145.21875
CUS_0x7893,23.75,52.125,40.0,180.59375,191.75,188.71875
CUS_0x7899,27.0,41.0,30.0,161.75,166.0,163.25
CUS_0x789f,24.25,30.625,23.0,131.46875,132.75,130.84375
CUS_0x78a2,23.875,36.375,26.0,142.84375,146.5,143.90625
CUS_0x78a6,23.875,32.5,23.0,133.8125,135.75,133.375
CUS_0x78a7,23.875,32.0,37.0,143.4375,148.75,150.0
CUS_0x78ab,24.0,44.375,35.0,163.90625,171.75,169.40625
CUS_0x78af,20.875,42.375,36.0,153.34375,162.5,160.90625
CUS_0x78bf,20.875,36.625,17.0,129.03125,132.0,127.09375
CUS_0x78c2,23.625,46.5,32.0,164.4375,172.25,168.625
CUS_0x78ca,25.0,55.5,40.0,189.625,201.0,197.125
CUS_0x78cd,27.625,58.0,46.0,205.0625,217.25,214.25
CUS_0x78ce,24.25,52.625,45.0,186.46875,198.75,196.84375
CUS_0x78d,25.25,60.375,44.0,201.78125,215.25000000000003,211.15625
CUS_0x78d3,22.875,59.75,38.0,190.25,203.25,197.8125
CUS_0x78db,24.375,41.375,44.0,166.34375,175.5,176.15625
CUS_0x78e0,27.875,57.375,40.0,200.09375,210.5,206.15625
CUS_0x78e8,24.75,44.125,44.0,172.09375,181.75,181.71875
CUS_0x78e9,23.75,43.875,34.0,161.65625,169.25,166.78125
CUS_0x78eb,23.75,53.25,48.0,188.5625,202.0,200.6875
CUS_0x78f,24.0,40.5,36.0,157.875,165.0,163.875
CUS_0x78f0,28.0,47.625,38.0,181.84375,189.25,186.84375
CUS_0x78f3,23.75,36.375,29.0,144.78125,149.25,147.40625
CUS_0x78f8,27.125,38.625,39.0,164.65625,170.5,170.59375
CUS_0x78fe,25.0,44.625,48.0,176.59375,187.25,188.09375
CUS_0x7900,24.625,40.625,18.0,146.15625,148.5,142.84375
CUS_0x7906,25.25,46.875,47.0,180.40625,191.25,191.28125
CUS_0x790a,23.375,59.0,44.0,194.6875,208.75,205.0
CUS_0x790d,24.125,52.25,46.0,186.25,198.75,197.1875
CUS_0x7910,23.75,57.625,45.0,193.96875,207.75,204.59375
CUS_0x7916,26.125,44.0,31.0,165.5625,171.25,168.0
CUS_0x791e,24.625,39.0,33.0,154.5625,160.25,158.75
CUS_0x7925,24.75,31.5,28.0,138.0,140.5,139.625
CUS_0x7928,23.75,51.0,47.0,183.875,196.5,195.5
CUS_0x792b,21.0,33.0,35.0,136.5,143.0,143.5
CUS_0x792d,24.25,33.375,33.0,143.78125,148.25,148.15625
CUS_0x792f,21.5,53.375,48.0,183.15625,197.75,196.40625
CUS_0x793,24.5,38.5,28.0,149.625,154.0,151.375
CUS_0x793f,23.75,37.125,24.0,142.34375,145.75,142.46875
CUS_0x7942,23.625,34.0,23.0,135.8125,138.25,135.5
CUS_0x7943,24.0,31.375,17.0,127.65625,127.75,124.15625
CUS_0x795,22.875,35.25,27.0,139.125,143.25,141.1875
CUS_0x7953,20.25,40.25,22.0,137.5625,143.0,138.4375
CUS_0x7955,24.875,44.75,46.0,175.0,185.25000000000003,185.5625
CUS_0x795b,20.25,35.125,20.0,127.09375,130.75,126.96875
CUS_0x795c,20.0,35.875,20.0,127.78125,131.75,127.78125
CUS_0x795e,23.125,54.75,39.0,182.875,194.75,190.8125
CUS_0x7960,31.25,43.375,45.0,187.78125,194.25,194.65625
CUS_0x7963,24.875,49.25,46.0,182.875,194.25000000000003,193.4375
CUS_0x7967,26.875,55.25,39.0,193.125,203.25,199.1875
CUS_0x7968,24.5,41.5,46.0,168.375,178.0,179.125
CUS_0x796a,28.125,46.0,45.0,184.5625,193.25,193.0
CUS_0x796e,21.875,39.25,38.0,151.875,160.25,159.9375
CUS_0x797,24.375,39.625,31.0,153.53125,159.0,156.84375
CUS_0x7972,24.625,32.0,26.0,137.0625,139.25,137.75
CUS_0x7974,24.0,40.5,36.0,157.875,165.0,163.875
CUS_0x7976,24.625,51.75,46.0,186.625,198.75000000000003,197.3125
CUS_0x7977,23.875,43.375,46.0,170.09375,180.5,181.15625
CUS_0x797a,24.25,53.625,48.0,190.46875,203.75000000000003,202.34375
CUS_0x797d,21.25,39.75,35.0,148.9375,157.0,155.8125
CUS_0x7982,24.25,53.375,34.0,179.53125,189.25,184.40625
CUS_0x7986,24.875,31.5,27.0,137.5625,139.75,138.625
CUS_0x798f,22.0,54.125,41.0,180.46875,193.25,189.96875
CUS_0x7992,23.0,44.375,31.0,158.40625,165.75,162.40625
CUS_0x7993,24.25,58.125,47.0,197.59375,211.75,208.96875
CUS_0x7997,19.875,38.625,24.0,135.28125,141.0,137.34375
CUS_0x799b,22.0,43.375,41.0,161.65625,171.75,171.15625
CUS_0x799e,25.875,50.5,38.0,181.5625,190.75000000000003,187.625
CUS_0x79a,24.25,39.0,33.0,153.625,159.5,158.0
CUS_0x79a8,24.25,39.625,38.0,158.46875,165.75,165.34375
CUS_0x79a9,24.0,44.375,47.0,172.90625,183.75,184.40625
CUS_0x79aa,26.5,42.625,26.0,160.34375,164.25,160.09375
CUS_0x79ac,24.5,35.125,39.0,151.96875,158.25,159.21875
CUS_0x79ad,25.25,52.5,38.0,183.5,193.5,189.875
CUS_0x79b,24.375,38.875,41.0,159.71875,167.5,168.03125
CUS_0x79b7,21.625,55.375,46.0,185.46875,200.0,197.65625
CUS_0x79b8,21.875,38.875,27.0,142.96875,148.5,145.53125
CUS_0x79bc,26.0,36.375,22.0,145.15625,146.75,143.15625
CUS_0x79bd,27.25,49.0,36.0,180.875,188.5,185.25
CUS_0x79bf,21.5,39.0,22.0,138.5,143.0,138.75
CUS_0x79c0,23.875,37.5,28.0,146.3125,150.75,148.375
CUS_0x79c1,23.375,38.625,25.0,144.78125,149.0,145.59375
CUS_0x79c5,24.25,32.5,34.0,143.0,147.5,147.875
CUS_0x79c8,24.5,33.625,34.0,145.59375,150.25,150.34375
CUS_0x79ca,21.875,56.5,44.0,186.5625,200.75,197.625
CUS_0x79cb,27.375,34.5,28.0,149.8125,151.75,150.125
CUS_0x79ce,26.375,39.875,34.0,161.21875,166.5,165.03125
CUS_0x79cf,25.75,52.5,39.0,185.5,195.5,192.125
CUS_0x79d1,28.0,33.0,38.0,156.25,160.0,161.25
CUS_0x79d3,23.0,56.625,38.0,185.09375,197.25000000000003,192.59375
CUS_0x79d5,25.875,36.0,21.0,143.4375,144.75,141.0
CUS_0x79d7,24.875,31.25,26.0,136.375,138.25,136.9375
CUS_0x79d9,26.25,33.625,25.0,143.21875,144.75,142.59375
CUS_0x79dd,24.25,42.0,27.0,154.375,159.5,155.75
CUS_0x79e4,21.0,53.0,42.0,176.75,190.0,187.25
CUS_0x79ee,24.5,43.25,37.0,164.6875,172.5,170.9375
CUS_0x79ef,26.625,38.0,25.0,151.8125,154.25,151.0
CUS_0x79f7,24.875,44.125,37.0,167.15625,175.00000000000003,173.21875
CUS_0x79ff,30.5,49.375,39.0,191.90625,198.75,196.15625
CUS_0x7a01,26.25,47.25,38.0,176.8125,185.0,182.6875
CUS_0x7a05,25.125,33.5,40.0,151.4375,157.25,158.875
CUS_0x7a0a,27.5,44.125,42.0,177.46875,185.25,184.71875
CUS_0x7a0b,24.0,36.0,17.0,135.75,137.0,132.25
CUS_0x7a0f,21.875,40.75,25.0,144.75,150.25,146.3125
CUS_0x7a10,21.875,56.625,46.0,188.28125,203.0,200.34375
CUS_0x7a11,23.875,35.125,33.0,145.90625,151.0,150.46875
CUS_0x7a12,23.625,29.25,36.0,137.25,141.75,143.4375
CUS_0x7a14,27.0,33.375,38.0,154.40625,158.75,159.90625
CUS_0x7a15,23.5,29.75,26.0,130.3125,132.5,131.5625
CUS_0x7a1f,21.375,46.0,49.0,170.6875,183.75,184.5
CUS_0x7a21,26.5,37.625,29.0,153.84375,157.25,155.09375
CUS_0x7a22,24.0,44.625,36.0,165.09375,173.25,171.09375
CUS_0x7a24,30.625,46.5,40.0,187.9375,194.25,192.625
CUS_0x7a26,26.0,46.75,47.0,182.0625,192.5,192.5625
CUS_0x7a29,23.75,26.125,22.0,121.59375,121.75,120.71875
CUS_0x7a2d,22.5,51.125,37.0,173.46875,184.25,180.71875
CUS_0x7a32,28.0,50.375,37.0,185.90625,193.75000000000003,190.40625
CUS_0x7a34,23.875,34.5,35.0,146.3125,151.75,151.875
CUS_0x7a35,21.0,38.125,34.0,144.71875,152.25,151.21875
CUS_0x7a36,21.75,59.0,46.0,192.125,207.5,204.25
CUS_0x7a39,23.75,39.375,35.0,154.53125,161.25,160.15625
CUS_0x7a46,22.875,45.875,36.0,164.46875,173.5,171.03125
CUS_0x7a4a,24.375,49.75,40.0,178.0,188.25,185.8125
CUS_0x7a4c,23.625,34.625,20.0,134.65625,136.5,132.84375
CUS_0x7a4d,23.5,60.75,43.0,197.3125,211.5,207.0625
CUS_0x7a50,37.5,52.625,49.0,222.59375,229.25,228.34375
CUS_0x7a51,26.25,53.25,47.0,194.0625,206.0,204.4375
CUS_0x7a53,25.625,33.5,18.0,136.1875,136.25,132.375
CUS_0x7a56,23.5,36.125,20.0,136.96875,139.25,135.21875
CUS_0x7a59,21.625,35.625,35.0,142.65625,149.5,149.34375
CUS_0x7a68,25.75,41.25,35.0,162.8125,169.0,167.4375
CUS_0x7a6c,25.375,36.75,23.0,145.0,147.25,143.8125
CUS_0x7a6f,23.875,38.25,27.0,146.875,151.25,148.4375
CUS_0x7a73,24.5,37.375,21.0,142.40625,144.75,140.65625
CUS_0x7a76,25.25,54.875,46.0,193.65625,206.25000000000003,204.03125
CUS_0x7a77,21.75,42.25,32.0,152.3125,160.00000000000003,157.4375
CUS_0x7a79,24.125,40.25,34.0,156.25,162.75,161.1875
CUS_0x7a7d,26.75,40.75,30.0,160.6875,165.0,162.3125
CUS_0x7a7f,21.875,55.125,47.0,186.40625,201.0,198.96875
CUS_0x7a8,27.0,57.5,44.0,201.125,213.0,209.625
CUS_0x7a84,24.875,49.0,41.0,178.6875,188.75,186.75
CUS_0x7a8d,23.75,54.25,46.0,188.8125,202.0,199.9375
CUS_0x7a8e,21.625,53.0,38.0,175.3125,187.25,183.5
CUS_0x7a91,25.625,41.25,33.0,161.0,166.75,164.6875
CUS_0x7a96,26.625,33.375,39.0,154.21875,159.0,160.40625
CUS_0x7a9f,24.0,34.0,25.0,138.25,141.0,138.75
CUS_0x7aa8,26.875,29.375,24.0,136.59375,136.5,135.15625
CUS_0x7aa9,24.25,38.0,27.0,147.375,151.5,148.75
CUS_0x7aaa,24.0,32.125,20.0,131.21875,132.25,129.21875
CUS_0x7aad,21.75,55.375,46.0,185.78125,200.25000000000003,197.90625
CUS_0x7aae,24.375,32.375,27.0,137.84375,140.5,139.15625
CUS_0x7ab1,26.0,41.0,37.0,164.5,171.0,170.0
CUS_0x7ab3,24.75,39.5,31.0,154.25,159.5,157.375
CUS_0x7ab6,24.5,43.5,37.0,165.125,173.0,171.375
CUS_0x7aba,25.25,47.625,31.0,169.71875,176.75,172.59375
CUS_0x7ac7,29.0,38.75,26.0,159.8125,161.5,158.3125
CUS_0x7ac9,27.875,36.5,35.0,159.8125,163.75,163.375
CUS_0x7ace,23.75,41.5,45.0,165.75,175.5,176.375
CUS_0x7ad4,25.125,34.25,34.0,148.25,152.75,152.6875
CUS_0x7ad7,26.75,40.25,34.0,162.8125,168.0,166.4375
CUS_0x7ad8,25.875,40.5,28.0,156.5625,160.75,157.625
CUS_0x7ad9,23.875,40.0,29.0,151.4375,156.75,154.0
CUS_0x7ae,23.75,49.875,43.0,178.90625,190.25,188.53125
CUS_0x7ae1,25.875,41.5,41.0,168.0625,175.75,175.625
CUS_0x7ae4,24.5,58.0,39.0,192.0,204.0,199.25
CUS_0x7ae7,22.75,39.0,38.0,153.625,161.5,161.25
CUS_0x7ae9,26.875,34.875,31.0,151.46875,154.5,153.53125
CUS_0x7aec,20.875,41.125,31.0,147.40625,155.0,152.46875
CUS_0x7af7,23.625,46.0,44.0,172.5625,183.25000000000003,182.75
CUS_0x7af8,20.75,39.875,19.0,135.90625,140.25,135.03125
CUS_0x7afc,25.0,58.125,46.0,198.71875,212.25,209.21875
CUS_0x7b0,21.5,56.625,48.0,188.84375,204.25,202.09375
CUS_0x7b09,25.75,50.25,40.0,182.3125,192.0,189.4375
CUS_0x7b14,30.25,55.375,44.0,205.53125,215.25000000000003,212.40625
CUS_0x7b15,27.125,52.625,38.0,188.40625,197.5,193.84375
CUS_0x7b1c,25.25,56.75,46.0,196.9375,210.00000000000003,207.3125
CUS_0x7b23,25.375,41.25,37.0,163.375,170.25,169.1875
CUS_0x7b27,20.75,39.875,27.0,141.90625,148.25,145.03125
CUS_0x7b2b,23.625,38.25,28.0,147.0,151.75,149.1875
CUS_0x7b2c,24.0,45.375,46.0,173.90625,184.75000000000003,184.90625
CUS_0x7b2d,23.5,57.25,45.0,192.6875,206.5,203.4375
CUS_0x7b2f,26.0,39.0,34.0,158.75,164.0,162.75
CUS_0x7b3,19.75,38.0,24.0,133.875,139.5,136.0
CUS_0x7b30,29.0,34.0,33.0,156.75,159.0,158.75
CUS_0x7b31,24.25,30.25,23.0,130.8125,132.00000000000003,130.1875
CUS_0x7b32,23.875,31.75,22.0,131.75,133.25,130.8125
CUS_0x7b38,23.75,50.125,38.0,175.59375,185.75,182.71875
CUS_0x7b39,24.875,56.875,45.0,195.46875,208.5,205.53125
CUS_0x7b3a,24.375,36.75,22.0,141.75,144.25,140.5625
CUS_0x7b3c,21.0,32.625,25.0,128.34375,132.25,130.34375
CUS_0x7b40,24.75,36.875,21.0,142.15625,144.25,140.28125
CUS_0x7b47,23.75,41.5,33.0,156.75,163.5,161.375
CUS_0x7b4b,26.375,41.0,31.0,160.9375,165.75,163.25
CUS_0x7b5,23.75,40.625,29.0,152.21875,157.75,154.84375
CUS_0x7b52,19.875,34.625,26.0,129.78125,135.0,132.84375
CUS_0x7b58,36.0,41.5,46.0,197.125,201.0,202.125
CUS_0x7b5a,23.75,41.375,32.0,155.78125,162.25,159.90625
CUS_0x7b6,21.0,34.375,34.0,138.15625,144.75,144.65625
CUS_0x7b61,21.0,38.625,24.0,138.09375,143.25,139.59375
CUS_0x7b62,28.25,56.75,39.0,199.1875,209.0,204.5625
CUS_0x7b64,21.25,31.375,30.0,130.53125,135.25,134.90625
CUS_0x7b65,21.0,34.875,18.0,127.03125,129.75,125.53125
CUS_0x7b66,23.625,32.0,27.0,135.3125,138.25,137.0
CUS_0x7b72,21.125,36.875,24.0,135.34375,140.0,136.78125
CUS_0x7b75,26.875,36.0,24.0,148.1875,149.75,146.75
CUS_0x7b79,24.625,53.375,35.0,181.21875,191.0,186.40625
CUS_0x7b7a,23.75,35.375,27.0,141.53125,145.25,143.15625
CUS_0x7b8a,25.75,37.375,25.0,148.53125,151.25,148.15625
CUS_0x7b8c,21.125,46.875,44.0,167.84375,180.0,179.28125
CUS_0x7b90,20.375,53.25,45.0,177.875,192.25,190.1875
CUS_0x7b94,24.0,41.25,36.0,159.1875,166.5,165.1875
CUS_0x7b97,25.25,56.125,40.0,191.34375,202.75000000000003,198.71875
CUS_0x7b9d,21.375,34.375,23.0,130.84375,134.5,131.65625
CUS_0x7ba0,24.625,44.625,36.0,166.65625,174.5,172.34375
CUS_0x7ba5,24.125,32.375,35.0,143.21875,148.0,148.65625
CUS_0x7ba9,24.75,43.625,35.0,164.46875,171.75,169.59375
CUS_0x7baa,26.125,58.375,38.0,195.96875,207.0,201.90625
CUS_0x7bad,21.375,54.0,37.0,175.6875,187.75,183.5
CUS_0x7baf,24.875,56.0,43.0,192.4375,204.75000000000003,201.5
CUS_0x7bb,21.375,48.0,46.0,171.9375,184.75,184.25
CUS_0x7bb2,21.0,36.5,28.0,137.375,143.0,140.875
CUS_0x7bb3,21.75,40.5,31.0,148.5,155.5,153.125
CUS_0x7bbb,24.75,37.125,28.0,147.84375,151.75,149.46875
CUS_0x7bc3,27.875,39.5,23.0,156.0625,157.75,153.625
CUS_0x7bc5,28.625,40.625,30.0,165.15625,168.5,165.84375
CUS_0x7bc9,24.25,50.25,38.0,177.0625,187.0,183.9375
CUS_0x7bda,22.625,55.375,44.0,186.46875,200.0,197.15625
CUS_0x7be,22.375,43.5,46.0,166.5625,177.75000000000003,178.375
CUS_0x7be2,24.0,37.75,27.0,146.3125,150.5,147.8125
CUS_0x7be4,27.25,41.0,23.0,157.125,159.5,155.0
CUS_0x7be5,17.75,36.5,16.0,120.25,124.5,119.375
CUS_0x7bec,21.75,32.625,37.0,139.21875,145.75,146.84375
CUS_0x7bee,25.75,36.375,37.0,155.78125,161.25,161.40625
CUS_0x7bf,26.0,39.25,34.0,159.1875,164.5,163.1875
